,Unnamed: 0,label,ids,data,flag,user,tweet_text
46081,1148967,1,1978275388,Sat May 30 22:53:48 PDT 2009,NO_QUERY,linlori,@uwillbeheard Fantastic! Glad it's fixed now 
9943,1153164,1,1978794301,Sun May 31 00:29:36 PDT 2009,NO_QUERY,sglongpig,Going up the river today! 
28179,1253952,1,1996992967,Mon Jun 01 16:03:38 PDT 2009,NO_QUERY,Pocket_Ninja,"@kolyo777 Ayup, checked out the site earlier! Got some cool work on there  Just wondering if you should change Logo to Branding?"
40087,238067,0,1980337302,Sun May 31 06:26:47 PDT 2009,NO_QUERY,bryanlyt,my mum came back with 3 stitches on her hand  @goodboygonebad @allyourmums
13461,377978,0,2052005220,Fri Jun 05 23:23:10 PDT 2009,NO_QUERY,iSipsizzy,@MrsFatCheeks LOL thuggin it out n y u ain't followin me... I'm upset 
29004,503679,0,2187915265,Mon Jun 15 21:00:15 PDT 2009,NO_QUERY,WaynesWhirled,@KammieK It was only a drizzle!  98% was pure apples!  All gone  though 
31208,1100516,1,1970672084,Sat May 30 04:47:28 PDT 2009,NO_QUERY,paceyringwald,@maomarty That's my awesome friend!!! Congrats to you! 
28122,1003830,1,1880354278,Fri May 22 00:56:51 PDT 2009,NO_QUERY,summer_g,"@StreetSavv Errrruuuhhh, not a bad idea. You make (or pick up) us some lunch (NO GO LOCO!!) and I'll come by.  DEAL??"
12669,769872,0,2301800744,Tue Jun 23 15:55:49 PDT 2009,NO_QUERY,guardfreek,Sore and burnt from saturday! 
42322,944980,1,1795956379,Thu May 14 08:39:00 PDT 2009,NO_QUERY,ashowofhands,I can't believe this 
14678,1097619,1,1970411128,Sat May 30 03:45:44 PDT 2009,NO_QUERY,lazaru5,@iamdiddy so i'll just stay happily poor 
28781,565056,0,2206392301,Wed Jun 17 06:28:22 PDT 2009,NO_QUERY,anntheessaa,so not in the mood to study for the final exam 
42490,1047861,1,1958085906,Fri May 29 02:36:45 PDT 2009,NO_QUERY,raz_elgar,"Looking forward to tonight now  too early to start getting ready? Yeah, maybe."
24884,1328323,1,2015502383,Wed Jun 03 04:50:05 PDT 2009,NO_QUERY,Sabullkaa,My ''Out Of This World''  Everyone have something 
8949,1187952,1,1983256689,Sun May 31 12:48:32 PDT 2009,NO_QUERY,chriistiineeee,"At a golf range, hitting some balls "
45302,873822,1,1679802649,Sat May 02 10:12:51 PDT 2009,NO_QUERY,chadishere,"@Home cleaning!  &quot;When the heartache is over, I know I won't be missin' you&quot; -So true; sing it girl!"
17660,429279,0,2064096434,Sun Jun 07 05:12:35 PDT 2009,NO_QUERY,pinkhalo,Its sunny...but after 2 days of crappy weather in london...i have a cold 
49142,88650,0,1754960713,Sun May 10 07:52:50 PDT 2009,NO_QUERY,emma_moly,Sad to be stuck in work on such a nice day! 
35633,1071150,1,1966270553,Fri May 29 17:27:09 PDT 2009,NO_QUERY,Sagan_Myers,"Taking my brother home, Going to Winsor's moms house to get trash cans, Then back home for a shower &amp; hanging out with some losers later "
45839,248583,0,1982748284,Sun May 31 11:49:29 PDT 2009,NO_QUERY,lstanley1572,Heading home from the beach...  
1769,504472,0,2188134843,Mon Jun 15 21:21:38 PDT 2009,NO_QUERY,jacknow,If anyone hears of upcoming eating contest let me know (will travel) ...all I found was a burrito eating contest that just &quot;passed&quot; 
7304,523179,0,2193032602,Tue Jun 16 07:54:12 PDT 2009,NO_QUERY,Cupomo,I hate Tuesdays....stupid update in progress.  
45633,1291190,1,2002855792,Tue Jun 02 05:19:43 PDT 2009,NO_QUERY,melypil,Movie marathon with Ate Zai 
10273,658600,0,2241638660,Fri Jun 19 11:11:42 PDT 2009,NO_QUERY,CakenChampagne,Bad news bear 
40724,734562,0,2264580613,Sun Jun 21 04:19:14 PDT 2009,NO_QUERY,textons,"2 days ago @ ejekt09: nice performances by Echo&amp;TheBunnymen, Jarvis Cocker, interesting acts by The Klaxons, Royksopp...'wannabe' fest "
28516,943701,1,1795180127,Thu May 14 07:18:26 PDT 2009,NO_QUERY,joethemusician,@Trachalio not harder but takes daily practice that I can't devote to piccolo to sound acceptable. Best to avoid 
9214,279848,0,1991901842,Mon Jun 01 07:51:47 PDT 2009,NO_QUERY,ihitthebar,But then the hob decided I didn't deserve and gas and it all went downhill from there 
42019,634227,0,2233244430,Thu Jun 18 21:03:14 PDT 2009,NO_QUERY,Wolfgang_,"She crying frm the pain &amp; fear of it's getting worst. Sobs rack her body, already weakened by chemo. I've not felt so helpness for awhile "
8643,966537,1,1827699992,Sun May 17 11:15:46 PDT 2009,NO_QUERY,MarjamM,just chill with my Bro!!! hehehe and look TV 
31236,928371,1,1759542390,Sun May 10 19:26:39 PDT 2009,NO_QUERY,themosaicist,"One day I'm going to run away to a place where there's nothing but mountains of books, and I am never coming back "
36745,343655,0,2015507843,Wed Jun 03 04:50:54 PDT 2009,NO_QUERY,juyjuy,waaahh...i really really really want to see him....  ~crazy...LOL
37661,1430281,1,2059881002,Sat Jun 06 17:49:31 PDT 2009,NO_QUERY,BrittneyCash,@TristanLenk Sweet i love owl city 
21468,929350,1,1759967521,Sun May 10 20:21:30 PDT 2009,NO_QUERY,shawnaaaa,@Julia_13 oh not yet... i will when im done with my Brooke comment 
2896,1085112,1,1969115316,Fri May 29 23:04:14 PDT 2009,NO_QUERY,justinezeisman,"@Freeky P, Mat the alien, @Ricouno, @DjArems, + U-tern at Shine tonight....roll through and show some love "
34810,493181,0,2184518675,Mon Jun 15 16:01:41 PDT 2009,NO_QUERY,ladybuglauren,is crying at work. 
18433,727818,0,2262913581,Sat Jun 20 23:30:56 PDT 2009,NO_QUERY,xokaytee,@shayface dear god. what did she do now? 
40358,915317,1,1753074751,Sun May 10 00:02:03 PDT 2009,NO_QUERY,violetarchie,"@DavidArchie : Hi, i think u should try Ph? in Vietnam, it's really quite delicious "
48435,275137,0,1990741978,Mon Jun 01 05:38:10 PDT 2009,NO_QUERY,laurenvharrison,@Its_SiAN ahhhh maths  did u think it was hard?
13163,1305079,1,2011013948,Tue Jun 02 18:20:17 PDT 2009,NO_QUERY,Christian_Rocha,Yes!!! My bestest friend in the world @LANIcruz joined twitter....im sooooo happy...follow her okay!!! 
46941,1234906,1,1992480261,Mon Jun 01 08:49:22 PDT 2009,NO_QUERY,unmarketing,"@alanunderkofler heya! Meeting with a viral marketing client, and the tweet-up of course "
3035,436711,0,2065741247,Sun Jun 07 09:11:57 PDT 2009,NO_QUERY,beer13,"@tommcfly ahn, weeeeeeeeeirdooooooo stop it "
15471,1391749,1,2053349810,Sat Jun 06 04:14:00 PDT 2009,NO_QUERY,DavidWackWalker,is having fun with lauren and sherae 
12825,1043919,1,1957380994,Fri May 29 00:19:32 PDT 2009,NO_QUERY,Brookie24,i think ima have a shower than have a nap and see how long i can stay up watching movies tonight  this week has gone so fast....
45845,190379,0,1969347689,Fri May 29 23:45:14 PDT 2009,NO_QUERY,JeJa6,@CrownEntLindsey had to go boo.  sry. But we had a great time. Actually might me back in 10min
32537,36861,0,1565916308,Mon Apr 20 07:49:59 PDT 2009,NO_QUERY,StephenConvery,tooth getting worse - I bet the dentist won't want to take it out 'cause of the infection tomorrow    I just want shut of it now.
38491,102171,0,1794827265,Thu May 14 06:38:19 PDT 2009,NO_QUERY,TwistedForJMac,@twisted4jknight is yelling at me 
26660,1536819,1,2179402735,Mon Jun 15 09:03:24 PDT 2009,NO_QUERY,yogifresh,Cigs Kill you slowly and steady after each drag why would you do that yourself? Just hit the L and LoveYourL - Joey R LoveMyL.com 
37646,849344,1,1565072843,Mon Apr 20 05:49:12 PDT 2009,NO_QUERY,fafs,@lkutner ooooooh dipping into the blogosphere I likey!! 
27884,1007213,1,1880682798,Fri May 22 02:07:08 PDT 2009,NO_QUERY,chuckreynolds,@smjacob and yes it'll make me feel better 
21484,1012890,1,1881253798,Fri May 22 04:06:15 PDT 2009,NO_QUERY,JazCummins,Train to banbury for last meeting of the week 
17102,766948,0,2300196734,Tue Jun 23 13:51:00 PDT 2009,NO_QUERY,MrBKJ,"God its hot, cant even take the girls to the park "
16014,1575934,1,2189468926,Tue Jun 16 00:06:06 PDT 2009,NO_QUERY,the_goonies,@jaanus83 i was listening to gervais podcasts not 10 minutes ago 
41175,806171,1,1468772125,Tue Apr 07 03:39:11 PDT 2009,NO_QUERY,imrui,@Ayshah_ haha! then you're one kewl mom! 
32454,906288,1,1695344249,Mon May 04 05:54:00 PDT 2009,NO_QUERY,krzimmer,@ginidietrich Weather reports of a week of upper 60s make me happy  Perfect running weather!
45240,1209271,1,1988915926,Sun May 31 23:45:37 PDT 2009,NO_QUERY,Rubyam,@Linc4Justice goodnight!!!!!!!!!!!!!!!!!!!!!!!!!! 
814,1211510,1,1989162551,Mon Jun 01 00:33:19 PDT 2009,NO_QUERY,BkBap,@jaejaedynomite thanks! 
48896,1050220,1,1960631558,Fri May 29 08:15:55 PDT 2009,NO_QUERY,MeggIsElectrikk,Whaddup summer ?! 
11098,591680,0,2217731167,Wed Jun 17 21:17:49 PDT 2009,NO_QUERY,JenMeanIt,@foxygknits I don't know- all I've heard to do is what you've already done.  
37406,369074,0,2049744842,Fri Jun 05 17:25:26 PDT 2009,NO_QUERY,Ginevra_Girl,"I'm having issues with my Sims 3, the game won't play!!! WTH??  Sad Meghan. Re-installing...hopefully it will work this time."
8390,203700,0,1972430968,Sat May 30 09:12:40 PDT 2009,NO_QUERY,Nessie1234,@BrandyandIce Chelsea won 
7104,1328056,1,2015464694,Wed Jun 03 04:44:08 PDT 2009,NO_QUERY,chad225,"OMG  Sade is coming out with a new album later this year!!  AHH!!  it's been like 10 yrs., hope she tours, bitch floats across the stage "
38287,1130893,1,1975771088,Sat May 30 15:52:02 PDT 2009,NO_QUERY,sueleigh,Out with our friends at Olive Garden - I haven't been here in a while mmmmm 
22375,630319,0,2231955380,Thu Jun 18 19:15:13 PDT 2009,NO_QUERY,sarwatcher15,4 hours of sleep and going to work. 
24286,393202,0,2055344928,Sat Jun 06 09:08:48 PDT 2009,NO_QUERY,amazingphoebe,I get myself so upset sometimes 
7603,684717,0,2250591326,Sat Jun 20 00:56:33 PDT 2009,NO_QUERY,AFoOb,"Downloading Aion.  Only 452 to go.  &quot;452 what?&quot; you ask.  I don't know, it won't tell me "
12122,333807,0,2013424341,Tue Jun 02 22:38:34 PDT 2009,NO_QUERY,abiiyer,My mom wanted EVEN my name to come up &quot;First&quot; but then I end up showing &quot;first&quot; in all deliquency lists 
22128,33151,0,1564431969,Mon Apr 20 03:27:49 PDT 2009,NO_QUERY,vocd,"has hit her elbow on her laptop, who ever thought of calling it a funny bone, it's not "
3901,1350986,1,2045754362,Fri Jun 05 11:11:14 PDT 2009,NO_QUERY,buckthornatl,@moonfrye I'll watch for you on TMZ..   &quot;We got Soleil Moon Frye picking up juice at the store...&quot; would be funny if you showed up there.
26405,461769,0,2174531928,Sun Jun 14 22:45:04 PDT 2009,NO_QUERY,yinsanity,"Twitterific wasn't working 4 me all wknd. 2 photo shoots, 2 bday parties, 1 trip 2 EB, 1 piccino brunch, 1 DVD, 1 slocombe treat. Flew by "
15380,563171,0,2205850610,Wed Jun 17 05:33:42 PDT 2009,NO_QUERY,LucieLuu,"my cats makin wierd sounds &amp; i dont feel well, i hatez bein a girl "
40529,724748,0,2262144835,Sat Jun 20 21:58:06 PDT 2009,NO_QUERY,anntheessaa,i hate EXAM  kancruut ah
23140,1214082,1,1989411486,Mon Jun 01 01:26:29 PDT 2009,NO_QUERY,srawr42,"And if you like both of those, you might like this too: http://bit.ly/pQbty   "
34672,121280,0,1833476875,Sun May 17 23:24:37 PDT 2009,NO_QUERY,halomomo,"the light in my room isn't comfortable to my eyes, the lamp oredi bright enuf tho  probably bcoz the pale wall paint"
33259,811147,1,1469982835,Tue Apr 07 08:00:09 PDT 2009,NO_QUERY,freak4jonas,Everyone should follow me!!!!  
15014,1159745,1,1979373864,Sun May 31 02:46:08 PDT 2009,NO_QUERY,flamedot,Man that's a loud aircon unit! At least it's cool 
26890,1217745,1,1989766655,Mon Jun 01 02:44:11 PDT 2009,NO_QUERY,0ptimist,Calvin rocks  http://images.ucomics.com/comics/ch/2009/ch090601.gif
24300,951978,1,1824351500,Sun May 17 01:00:52 PDT 2009,NO_QUERY,chelseyann226,@xXDesXx oh man if i would i could. Haha. I would DIE to see kris on that huge stage 
42032,1572873,1,2189002783,Mon Jun 15 23:01:37 PDT 2009,NO_QUERY,leefanger,"P.S.: venceram meninas, eu fiz um Twitter ok "
39212,897371,1,1693322325,Sun May 03 22:11:50 PDT 2009,NO_QUERY,SherryRestifo,"beginning to wonder if my @ messages are getting seen...  i should probably aim for non celebrities, though...  haha "
1093,538415,0,2199079620,Tue Jun 16 16:59:46 PDT 2009,NO_QUERY,grobanite91,"never got to take another walk... but i wish i could... i remember when it rained, and i wish it would again.. "
38649,281145,0,1992243568,Mon Jun 01 08:26:12 PDT 2009,NO_QUERY,mikedibenedetto,very sick of being sick.  
21075,160723,0,1957133601,Thu May 28 23:36:41 PDT 2009,NO_QUERY,PamiiUngco,@alyssainescruz aww. me too  annoying!!! :|
49098,1241120,1,1993948215,Mon Jun 01 11:10:34 PDT 2009,NO_QUERY,svartling,@Avinio I read it now. Glad that it worked 
24154,400783,0,2057500919,Sat Jun 06 13:07:15 PDT 2009,NO_QUERY,littlemisssun,"@burghbaby don't be embarrassed! I've been trying to go for two years! Three different cities, multiple dates, no dice. "
37166,840493,1,1559771934,Sun Apr 19 12:00:35 PDT 2009,NO_QUERY,lipstickrogue,@ScanHopper like I'm very undeserved of the honor! 
28690,443700,0,2067625020,Sun Jun 07 12:40:27 PDT 2009,NO_QUERY,lizitup,i need @nicksantino to help me photoshop 
41356,907890,1,1695963377,Mon May 04 07:19:37 PDT 2009,NO_QUERY,wilnichols,I'll try to put together a list for a portfolio to put together along with a little bio on myself in my free time (school is stating) 
31853,167525,0,1961750934,Fri May 29 09:59:23 PDT 2009,NO_QUERY,writingaddict,@MissJo_Jo I took pics but I cant find my camera chord to upload them  my cell phone doesnt do justice. It feels like nothings on
45404,1270452,1,2000398919,Mon Jun 01 22:01:51 PDT 2009,NO_QUERY,PeanieWeenie,@RosieandDaisy Uh huh those r kisses  for my Anipals
42747,810801,1,1469874708,Tue Apr 07 07:40:32 PDT 2009,NO_QUERY,Tastelikecrazy,@ElisaC Thanks. 
12926,368148,0,2049409168,Fri Jun 05 16:49:50 PDT 2009,NO_QUERY,br1ana,@EmKayZee so I was def gonna go work out tomorrow before work ... too bad the srsc doesnt open til 8am on the weekends ... 
46703,1134051,1,1976272744,Sat May 30 16:58:06 PDT 2009,NO_QUERY,sierraxx,"waiting for Mary to finish filling the car up, then car wash, then the market cause we want to bake "
27406,1277773,1,2001355914,Tue Jun 02 00:37:01 PDT 2009,NO_QUERY,Jakepoop,"Going to sleep now, dreaming of my baby "
2987,199778,0,1971518644,Sat May 30 07:17:42 PDT 2009,NO_QUERY,carlyluvsunited,@philgatt I don't think I talk too much but everyone else does 
49450,1486574,1,2068099083,Sun Jun 07 13:29:51 PDT 2009,NO_QUERY,Fee__,@JohneEdge you can click on names and &quot;follow&quot; them. Then you'll find it easier to reply  I think...
13079,196331,0,1970696305,Sat May 30 04:52:57 PDT 2009,NO_QUERY,andu85,hangover is a bitch 
6624,92860,0,1760244167,Sun May 10 21:01:23 PDT 2009,NO_QUERY,cgomezZz,"drizzy's gon be big and overplayed now  i want drake to be the best kept secret, ahh."
23342,480803,0,2179390339,Mon Jun 15 09:02:26 PDT 2009,NO_QUERY,s1duct1v3,thinking that work is not meant for everyone 
9450,796822,0,2327928320,Thu Jun 25 08:57:43 PDT 2009,NO_QUERY,Potterchik,"First sunny day in two weeks, and I am gallery sitting. "
40354,666674,0,2245367153,Fri Jun 19 16:01:57 PDT 2009,NO_QUERY,Minnie_Flux,i need to sleep  weddings dont set themselves up
7811,483234,0,2180298644,Mon Jun 15 10:16:46 PDT 2009,NO_QUERY,Zerenity,@BT1914 I won't be there 
44747,822650,1,1555732468,Sat Apr 18 20:32:17 PDT 2009,NO_QUERY,FoxWhisperer,@BizAvWeekly Copy! And Wilco! See you on Monday Afternoon! 
41643,61898,0,1686895567,Sun May 03 07:08:07 PDT 2009,NO_QUERY,youwilllovemeok,@meegalicious what episode are you watching? I just finished watching the one where rachel found out... and it made me really sad 
13854,1186021,1,1982874568,Sun May 31 12:04:15 PDT 2009,NO_QUERY,fknceCi,http://twitpic.com/6cmue - wake and bake.  
27009,240007,0,1980741815,Sun May 31 07:33:22 PDT 2009,NO_QUERY,neevacarley,Leonard Cohen at red rocks this week and I am not going. Sad  
14708,727517,0,2262841182,Sat Jun 20 23:21:06 PDT 2009,NO_QUERY,suupatrout,"Packing up my room. We're getting the flat's carpet removed, and wooden floorboards installed next week. "
18777,1481105,1,2067012407,Sun Jun 07 11:35:16 PDT 2009,NO_QUERY,bsymphony18,the teaching today was amazing ! it was exactly what i needed to hear.. 
39809,685214,0,2250718328,Sat Jun 20 01:17:13 PDT 2009,NO_QUERY,TheyCallMeEllis,Another sleepless night. 
373,1170409,1,1980374797,Sun May 31 06:33:23 PDT 2009,NO_QUERY,ChuckMeMondays,Chuck Me Mondays start tomorrow. We will tweet #chuckmemondays during that time. http://tinyurl.com/odagmf Pass the word. Follow me. 
25157,94902,0,1771230278,Mon May 11 23:37:49 PDT 2009,NO_QUERY,elainekimm,Ran so many errands today I'm tired!! 
9752,1099811,1,1970605294,Sat May 30 04:32:01 PDT 2009,NO_QUERY,mizz_monica,@xxJadeyyxx omji rememer that song! its good! theres also a version on my ipod where the whole song is backwards! japanese n all! love it 
33965,720765,0,2260987659,Sat Jun 20 20:05:12 PDT 2009,NO_QUERY,kimberlyfab,@wavemike awww man. sorry baby 
31922,1045001,1,1957501489,Fri May 29 00:42:02 PDT 2009,NO_QUERY,taritalker,"hey Jill! @educationlady - It's go time, show time, woah is me blow them all way time and girl it is great to have you on my team. "
28215,1097950,1,1970443235,Sat May 30 03:53:22 PDT 2009,NO_QUERY,yogashannon,@BrainGuyJerry Your tour of Southern California is making me reminisce about when I lived there 
9999,77025,0,1695960857,Mon May 04 07:19:18 PDT 2009,NO_QUERY,emmajolly,Just back from the British Library's Henry VIII event. It would have been so much better if the weather had been sunny 
32332,1528870,1,2177463695,Mon Jun 15 06:09:04 PDT 2009,NO_QUERY,annadeca07,"so tired when i came home from UST... there was no classes, only opening mass..  good thing i met with Brian, Nela, Janine &amp; juanC .. "
20443,20673,0,1557123630,Sun Apr 19 02:08:37 PDT 2009,NO_QUERY,modamouth,@freddyb87 heeey boo 
8311,1193111,1,1984187684,Sun May 31 14:36:43 PDT 2009,NO_QUERY,gemmasomerset,although I know something that might make it more bearable!  http://twitpic.com/6d1ny
47743,88953,0,1755113176,Sun May 10 08:17:32 PDT 2009,NO_QUERY,VioletReign,We cannot revive him......  
45104,408905,0,2059515229,Sat Jun 06 17:05:19 PDT 2009,NO_QUERY,Dolphin2ii,Going for a run... Tomorrow will probably be cloudy 
10857,1377321,1,2051869159,Fri Jun 05 23:00:59 PDT 2009,NO_QUERY,TormntdByDemons,"@abbyroadme Yes. Oh, and it's not the dwarves who are stealing your underpants. It's me. Sorry. "
19465,734119,0,2264475183,Sun Jun 21 03:59:40 PDT 2009,NO_QUERY,lilpottsy,doesnt know how to use this stupid thing like 
48125,910994,1,1751785939,Sat May 09 20:16:18 PDT 2009,NO_QUERY,nicolexawesome,"JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  @Jonasbrothers"
30887,503787,0,2187943833,Mon Jun 15 21:02:50 PDT 2009,NO_QUERY,salynch,"@josephwshaw @TileX must be a local prob  Both Costco's here in Houston have been great CS-wise, as well as Seattle (to be expected)"
33352,1577054,1,2189629079,Tue Jun 16 00:29:59 PDT 2009,NO_QUERY,Galilyou,Now #Facebook supports user names  check mine http://www.facebook.com/Halwagy
41548,1564562,1,2187343420,Mon Jun 15 20:08:37 PDT 2009,NO_QUERY,rxgellivictor,Had a wonderful evening. Dinner at home with my brothers and my man. What a feeling being surrounded by the men I love 
27908,130245,0,1835271016,Mon May 18 05:35:20 PDT 2009,NO_QUERY,Liicii,@spencerpratt Damn! I Wish I Could But  I Live In England 
49854,1418879,1,2057869591,Sat Jun 06 13:49:09 PDT 2009,NO_QUERY,mybrittany,Watching Rock am Ring...Papa Roach are ridiculous - sorry! Switching over to Placebo...haven't heard them in ages but they still rock 
